tokens	ner_tags
['Takvim', 'düzeni', 'herkes', 'için', 'aynı', 'olsa', 'da', ',', 'zaman', 'herkesin', 'içinde', 'başka', 'türlü', 'ilerler', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Hattımı', 'da', 'değiştiriyorum', 'oh', 'herkesten', 'habersiz', 'yeni', 'bir', 'hayatt', ':', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ÖYP', 'Sonuçları', 'Açıklandı', '!']	['O', 'O', 'O', 'O']
['O', 'bir', 'kere', 'mesaj', 'atar', ',', 'sen', 'yuz', 'kere', 'okursun', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Eksik', 'bir', 'şey', 'mi', 'var', 'hayatımda', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['Ayberk', 'abla', 'Erciyes', 'Tıpı', 'kazanmış', 'ne', 'kadar', 'bizle', 'kötü', 'anıları', 'olsa', 'da', 'çok', 'mutlu', 'oldum', ':', ')', 'Tıp']	['B-PERSON', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORGANIZATION']
['Evde', 'olmaktan', 'sıkılmış', 'olsamda', 'mutluyum', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['Geceleri', 'duygusallık', 'artıyor', '.']	['O', 'O', 'O', 'O']
['Neden', 'hep', 'bilgisayar', 'başındasın', ',', 'diyorlar', '.', 'Evde', 'tenis', 'kortu', ',', 'havuz', ',', 'mini', 'sinema', 'salonu', 'vardı', 'da', 'ben', 'mi', 'gitmedim', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Evet', 'ARkadaşlar', 'İstanbul', 'İnkilap', 'Üniversitesi', ':', 'D', ':', 'D', ':', 'D']	['O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O']
['Kucuk', 'kuzenim', 'yarim', 'saattir', 'tontonunu', 'ver', 'diyo', 'ne', 'diyo', 'lan', 'bu', '?', 'Bebek', 'dili', 'bilen', 'biri', 'ACİL']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Yaz', 'gribi', 'ne', 'iğrenç', 'ya']	['O', 'O', 'O', 'O', 'O']
['Ve', 'zafer', '!', 'Ölümsüzlüğüne', 'kavuştun', '.', 'Ne', 'güzeldin', 'sen', 'Ayçe', 'İdil', 'Erkmen', '!']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O']
['Poker', 'oynamayacağıma', 'yemin', 'etmiştim', 'yine', 'oynadım', 'yine', 'kaybettim', 'allah', 'belanı', 'versin', 'poker']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['I', ""'"", 'm', 'at', 'Forum', 'Bornova', '(', 'Izmir', ',', 'Türkiye', ')', 'w', '/', '117', 'others']"	['O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O']
['Sıkılınca', 'dudaklarim', 'kayboluyo', 'lan', 'benim', ':', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['Duman', 'dinlemiyorsan', 'dinlemek', 'zorunda', 'değilsin', ',', 'Nirvana', 'dinlemiyorsan', 'dinlemek', 'zorunda', 'değilsin', 'koyun', 'sürüsü', 'psikolojisini', 'bırakın', '.']	['B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Okulun', 'bütün', 'hocaları', 'çocuklar', 'gibi', 'eğlendikk']	['O', 'O', 'O', 'O', 'O', 'O']
['duygulardir', 'hayatı', 'anlamlı', 'kılan']	['O', 'O', 'O', 'O']
"['Iron', 'Maiden', ""'"", 'ın', 'hala', 'yaşadığını', 'görmek', 'büyük', 'bir', 'şok', 'oldu', 'benim', 'için', '.', '.', '.']"	['B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Devamdır', 'ölene', 'kadaar', 'senin', 'bu', 'kaalp']	['O', 'O', 'O', 'O', 'O', 'O']
['Bir', 'şeylerin', 'yoluna', 'girmesi', 'için', 'bazen', 'her', 'şeyin', 'raydan', 'çıkması', 'gerekir']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Kendimin', 'hayal', 'bile', 'edemicegim', 'seyleri', 'senin', 'tek', 'isteginle', 'gerceklestirebilirim']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['KİMSE', 'BANA', 'NE', 'YAPÇAĞIMI', 'SÖYLEYEMEZ', 'ANNEM', 'DIŞINDA', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Yarın', 'karadenize', 'yolculuk', 'var', '^', '^', 'karadeniz']	['O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION']
['1', 'ay', 'sonra', 'yaşamımın', 'geri', 'kalanına', 'eskişehirde', 'devam', 'edicem', 'yetkililere', 'duyrulur', 'abey', '.', 'fsgd', 'eskişehir']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION']
['Çamaşırlarımı', 'yıkıyorum', 'ya', '!', '3', 'kez', 'giysem', 'bile', 'hala', 'makineden', 'çıkmış', 'gibi', 'deterjan', 'kokuo', 'ohhh', 'miss', '!', 'çok', 'mu', 'atıom', 'deterjan', 'bilemedim', 'ki', ':', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Otelde', 'en', 'kucun', 'sensen', ""'"", 'minik', ""'"", 'diye', 'cagirilmaya', 'alisman', 'gerek', 'demek']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['kız', 'grup84', 'e', 'resmen', '83', 'dedi', 'hala', 'şoktayım', 'birazdan', 'migrosa', 'gidicem', ':', '/', 'migros']	['O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION']
['Diyanetin', 'neresi', 'dogru', 'ki', '!', 'Diyanet']	['O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION']
"['Başbakan', 'Erdoğan', ':', ""'"", ""'"", 'Demokrasi', 'paketi', 'ile', 'ilgili', 'gazetelerde', 'çıkan', 'haberlerin', 'pek', 'çoğu', 'hayaidir', '.', 'Paketi', 'ben', 'açıklayacağım', ""'"", ""'""]"	['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Neyse', 'ki', 'hala', 'güzelim', '.', 'Hi', 'ha', 'ho', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Cennet', 'Mahallesi', ""'"", 'ni', 'izlediğim', 'her', 'an', '""', 'bu', 'Sultan', ""'"", 'la', 'Ferhat', 'nikah', 'kıyılmadan', 'önce', 'oynayıp', 'Pembe', ""'"", 'nin', 'gelip', '.', '.', '.']"	['B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']
['En', 'kör', 'noktada', 'bile', 'el', ',', 'kol', ',', 'kafa', 'senkronizasyonu', 'ile', 'selam', 'vermeye', 'çalışan', 'insan', ';', 'samimi', 'insan', ';', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Umrede', 'sıkıldı', 'benden', 'uyu', 'diyo', 'banaa', ':', '(']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Toplum', 'için', 'potansiyel', 'tehlike', 'demek', 'bu', 'insanlar', '.', 'Sırf', 'kışı', '""', 'sıcak', 'ceza', 'evinde', '""', 'geçirmek', 'için', 'adam', 'yaralayan', 'insanlar', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Mantik', 've', 'kalpli', 'savasta', 'kaldik', 'bir', 'dik', 'yokusta', 'yasanmadan', 'bilinmiyor']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Yaptığımız', 'eleştiriler', 'sizi', 'niye', 'bu', 'kadar', 'rahatsız', 'ediyor', '.', 'Sırf', 'siz', 'rahatsız', 'oluyorsunuz', 'diye', 'eleştirel', 'yönümden', 'vazgeçemem', '!']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Hangi', 'gerizekalı', 'uzun', 'elbiseye', '""', 'tuvalet', '""', 'adını', 'vermiş', '?']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Hamileyim', '.', 'Dışarı', 'çıkıpta', 'biraz', 'dolaşayım', 'ki', 'terbiyesizlik', 'olsun', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Gitcegim', 'universite', 'bile', 'tripli']	['O', 'O', 'O', 'O']
"['""', 'Öc', 'almaya', 'gücü', 'yeterken', ',', 'af', 'ile', 'muamele', 'eden', 'kimse', 'ne', 'azizdir', '.', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Kimseyi', 'çok', 'iyi', 'tanıyorum', 'demeyin', '.', 'Saniyede', 'değişir', 'her', 'şey', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Sen', 'ona', 'makyaj', 'demissin', 'ama', 'o', 'bildigin', 'modifiye', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#', 'np', 'Cem', 'Adrian', '-', 'Bana', 'Ne', 'Yaptın']	['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-MISC', 'I-MISC', 'I-MISC']
['Rüyamda', 'çiğdemi', 'gördüm', ':', 'D', ':', 'D', 'çiğdem']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']
['Avcılar', 'marmara', 'caddesinde', '1', 'tur', 'atanin', 'atanin', 'orucu', '%', '95', 'sakatlaniyomus', 'caddesi']	['B-LOCATION', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOCATION']
['Care', 'yoksa', 'senin', 'yuzunden']	['O', 'O', 'O', 'O']
['GAYET', 'İYİYİM', '.']	['O', 'O', 'O']
['Bekle', 'beni', 'radyo', 've', 'televizyon', ',', 'tüm', 'sene', 'boyunca', 'sana', 'odaktayım', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#', 'nobeticinankaradayiz', 'aile', 'hekimlerine', 'nöbet', 'gönüllülük', 'esas', 'olmalı', '.', 'ankara']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION']
['Gözlerimin', 'gerçek', 'rengini', 'melike', 'çözmüş', 'lan', 'yuh']	['O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O']
['İnsanların', 'üzülme', 'demesi', 'iyice', 'can', 'sıkmaya', 'başladı', 'öpeyim', 'de', 'geçsin', 'der', 'gibi', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Altınolukta', 'olan', 'var', 'mı', '?', 'Altınoluk']	['O', 'O', 'O', 'O', 'O', 'B-LOCATION']
['Sabret', 'ki', 'her', 'şey', 'hissettiğin', 'kadar', 'derin', 've', 'sonsuz', 'olsun', '.', 'Sabret', 'ki', 'her', 'şey', 'gönlünce', 'olsun', '.', 'Hz', 'Mevlâna']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']
['Alt', 'dönemdeki', 'mühendislik', 'hayalleri', 'kuran', 'çocuklar', ',', 'içinizde', 'azıcık', 'bi', 'tıp', 'ihtimali', 'varsa', 'yolun', 'sonu', 'tıp', '.', 'Öyle', 'hayal', 'falan', 'kurmayın', 'yani']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['İLKNUR', 'OLMASA', 'BEN', 'KENDİMİ', 'BU', 'KADAR', 'KOLAY', 'TOPARLAYAMAZDIM', '.']	['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Herşey', 'güzel', 'olacak', 'belki', 'bugün', 'değil', 'ama', ';', 'Elbet', 'bir', 'gün', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Kimse', 'ölmek', 'istemiyo', 'ama', 'cennete', 'gitmek', 'isteyen', 'çok']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Bir', 'kıza', 'her', 'şeyi', 'de', 'ama', 'asla', 'sevmediği', 'birini', 'savunma', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Islak', 'saclari', 'yazin', 'sicak', 'kendi', 'kendine', 'kurusun', 'diye', 'acik', 'birakmak', 've', 'onlarin', 'sinsice', 'sip', 'sip', 'damlamak', 'suretiyle', 'ustunu', 'islatmasi', 'kalp', 'ben', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Dunya', 'lideri', 'DEMOKRAT', 'basbakanimiz', ',', 'iktidar', 'sarsilmasin', 'diye', 'baraji', 'dusurmeye', 'niyeti', 'olmadigini', 'acik', 'acik', 'soyledi', '.', 'En', 'iyisini', 'bilir', 'o', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Sana', 'gvüneiyorum', '.', '.', 'Güenvyiorum', '.', '.', 'Günveiyorum', '.', '.', 'Yok', 'olmuyor', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['pazar', 'günü', 'bir', 'an', 'önce', 'olsun', 'istiyorum', 'deniz', ',', 'kum', ',', 'güneş', 'bekle', 'beni', '.', '.', ':', ')', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['En', 'çokta', 'beklentiler', 'uğratır', 'insanı', 'hayal', 'kırıklığına', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Cumartesi', 'yağışların', 'Samsun', ',', 'Ordu', ',', 'Sinop', ',', 'Zonguldak', ',', 'Bartın', 'ile', 'Kastamonu', ""'"", 'nun', 'kuzey', 'ilçelerinde', 'yerel', 'olarak', 'kuvvetli', 'olması', 'bekleniyor', '.']"	['O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Keyfine', 'şu', 'saatlerde', 'dışarı', 'çıkan', 'ya', 'oruç', 'tutmuyodur', 'yada', 'tutmuyodur', 'yani']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Colton', 'Iverson', 've', 'Gökhan', 'Şirin', 'Beşiktaş', ""'"", 'ta']"	['B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'B-ORGANIZATION', 'O', 'O']
['bana', 'sabır', 'lazım', '.']	['O', 'O', 'O', 'O']
['Gülümse', 'kaderine', '.']	['O', 'O', 'O']
['#', 'HaydiGençlerİTİKAFa', 'İTİKAFTA', 'OL', ',', 'İTİKAFLI', 'OL', ',', ',', 'İTİKAFSIZ', 'KALMA', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Hepimizin', 'unuttuğu', 'bişey', 'var', ',', 'ölüm', 'var', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Bu', 'tüp', 'bebek', 'hatalı', ';', 'hep', 'gaz', 'kaçırıyor', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['""', 'Güçlü', 'liderlerin', 'güneş', 'gözlüğüyle', 'halkın', 'karşısına', 'çıkması', 'hayra', 'alamet', 'değildir', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Sifir', 'uyku', 've', 'dopdolu', 'bi', 'gun', 'oyle', 'ozlemisim', 'ki', 'lise', 'yillarimi', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['cok', 'mutluyummm', 'nedeni', 'kim', 'acabaaa', '?']	['O', 'O', 'O', 'O', 'O', 'O']
['Herkese', 'günaydıın']	['O', 'O']
['Haydin', 'kaymaya', 'cıkıyoruz']	['O', 'O', 'O']
['#', 'direnhamile', 'hanımlar', 'gercekten', 'hos', 'durmuyor', 'karnınız', '.', 'bira', 'gobegine', 'benziyor', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Okyanusta', 'ölmez', 'de', 'insan', ',', 'gider', 'bir', 'kaşık', 'sevdada', 'boğulur', '!', '.', '.', '.', '(', 'C', '.', 'Süreya', ')', 'C.Süreya']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']
['Saçımı', 'kestirsemmi', 'ki', 'bilemedim', '.', 's']	['O', 'O', 'O', 'O', 'O', 'O']
['SILAm', 'içerden', '.', '.', '.', 'SILA']	['O', 'O', 'O', 'O', 'O', 'B-PERSON']
['Pisluk', 'amcası', 'Yasinle', 'bizim', 'konusmamıza', 'engel', 'oluyo', 'Yasin']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']
['Sıkılarak', 'muzik', 'dinlemek', 'gibisi', 'yook', ':', '-', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Sevdiğin', 'kadar', 'sevilirsin', 'diyen', 'Can', 'Yücel', ',', 'çok', 'şakacısın', 'kanka', '.']	['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O']
['Su', 'mutsuzluguma', 'care', 'olacak', 'tek', 'bi', 'sey', '.', '.', 'Nerde', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['BuSevdaÖleneKadar', 'GALATASARAYım', 'GALATASARAY']	['O', 'O', 'B-ORGANIZATION']
['neden', 'hesabı', 'kapandıpı', 'günün', 'ertesi', 'diğer', 'blogerlarınkine', 'de', 'saldırı', 'başlıyo', 'tesadf', 'm', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['❤', '❤', '❤', 'BuSevdaÖleneKadar', 'GALATASARAYım', '❤', '❤', '❤', '❤', '❤', 'BuSevdaÖleneKadar', 'GALATASARAYım', '❤', '❤', 'GALATASARAY', 'GALATASARAY']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-ORGANIZATION']
['Dinin', 'yobazlık', 'boyutu', ',', 'karşı', 'çıktığım', 'bu', 'işte', '.', 'Böylesini', 'bu', 'salgın', 'halt', 'eder', ',', 'çünkü', 'bu', 'insan', 'haketmiş', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Herkesi', 'sev', ',', 'pek', 'azına', 'güven', '.', '~', 'Shakespeare', '~']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']
['Ankara', 'seni', 'çok', 'özledim', ':', '(']	['B-LOCATION', 'O', 'O', 'O', 'O', 'O']
['Sıkıntıdan', 'doktorları', 'izliyorum', ':', 'D']	['O', 'O', 'O', 'O', 'O']
"['""', 'Asla', 'yapamam', 'deme', ',', 'asla', 'kendini', 'kısıtlama', 've', 'asla', 'umudunu', 'kaybetme', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Kibrisa', 'dogru', '.', '.', 'Kibris']	['O', 'O', 'O', 'O', 'B-LOCATION']
['Eve', 'arka', 'kapıdan', 'gizlice', 'girebilecek', 'kadar', 'zengin', 'olsak', 'yeter', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Sarı', 'diyince', 'Lacivert', 'diyen', 'bi', 'sevgilim', 'olsun', 'ömür', 'boyu', 'sarııııııı', 'derim', ':', '-', ')', ':', '-', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Hayat', 'bazen', 'metroda', 'calan', 'muzikler', 'kadar', 'anlamsiz']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['Ben', 'sana', 'nasil', 'uyduysam', 'askin', 'yalanmis', '.', 'Kollarinda', 'uyumusum', 'hepsi', 'ruyaymis', ':', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['IYI', 'DOĞDUN', 'AYÇA', ""'"", 'MMM']"	['O', 'O', 'B-PERSON', 'O', 'O']
['Stilinize', 'uygun', 'herşey', 'burada', '.', '.', 'stilburada', '.', 'com', 'stilburada.com']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC']
"['Allah', 'kimseyi', '""', 'Mesaj', 'atsam', 'mı', ',', 'atmasam', 'mı', '?', '""', 'diye', 'sınamasın', '.', 'Amin']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Cunku', 'her', 'erkegin', ',', 'bi', 'kiz', 'icin', 'hayatini', 'maffetmeye', 'gotu', 'yemez', ':', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['İçinizdeki', 'çocuğu', 'öldürmeyin', 'yoksa', 'hepten', 'mutsuz', 'olursunuz', '.', '.', '.', ';', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Hoparlör', 'kardeş', 'telefonu', 'bilgisayarın', 'yanına', 'koyunca', 'durmadan', 'ses', 'çıkarıyon', 'çıkarma', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Bir', 'kıza', 'her', 'şeyi', 'de', 'ama', 'asla', 'sevmediği', 'birini', 'savunma']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Özcan', 'Deniz', 'hariç', 'herkes', 'duygusal', 'film', 'çekebilir', '!', '.']	['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Ne', 'ara', '1', 'ay', 'geçti', 'ya', '?', 'Şavşatı', 'özleyeceğim', ':', '(', 'Şavşat']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION']
['Arkadaşlar', 'Yeni', 'Forma', 'Alıcam', ',', 'Sizce', 'hangisini', 'alıyım', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sonunda', 'elazıg', 'yoluna', 'cikabildik']	['O', 'B-LOCATION', 'O', 'O']
['slm', 'filiz', 'ben', 'umut', 'nasılsınız', '.']	['O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O']
"['""', 'Kaleminizi', 'gerekirse', 'kırın', ',', 'ama', 'satmayın', '!', '.', '.', '""', '|', 'Yeni', 'Ufuk', 'Gazetesi', '-', 'Kdz', '.', 'Ereğli', '|', 'Kdz', '.', 'Ereğli', ',', 'Haber', ',', 'Haberi', ':', ':', '.', 'Kdz.', 'Ereğli', 'Kdz.', 'Ereğli']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'B-LOCATION', 'I-LOCATION']
['tek', 'dosdum', 'bile', 'akasını', 'döndü', 'bana', ':', '(', ':', '(', ':', '(', ':', '(', ':', '(', ':']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['İyi', 'geceler', 'erken', 'uyumam', 'lazım', 'yarın', 'p', '.', 'tesi', 'sendoromu', 'toplantım', 'varda']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ŞİMDİ', 'BURDA', 'OLMAK', 'VARDI']	['O', 'O', 'O', 'O']
['Gidişin', 'bana', 'koysaydı', 'bu', 'kadar', 'güzel', 'olur', 'muydu', 'gülüşlerim', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Canım', 'amcam', 'ya', 'uyandim', 'mutlu', 'oldum', ':', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Nedir', 'bu', 'milletteki', 'damar', 'yolu', 'aşkı', '!']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['Arkadas', ',', 'sevgili', ',', 'aile', ',', 'hayat', ',', 'toplum', '.', '.', '.', 'hep', 'siir', 'yazan', 'taraf', 'oldum', '.', 'Bana', 'siir', 'henuz', 'yazilmadi', '.', 'Daha', 'sair', 'olamadigim', 'buradan', 'belli', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Ulen', 'ben', '6', 'yıldır', 'ilk', 'kez', 'bu', 'akşam', 'amcamı', 'görcem']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
